elapsed_time,servo_val,motor_speed
48.415,480,70
48.448,480,70
48.48,480,70
48.511,480,70
48.544,480,70
48.576,480,70
48.624,480,70
48.655,480,70
48.686,480,70
48.719,480,70
48.75,480,70
48.783,480,70
48.815,480,70
48.847,480,70
48.88,480,70
48.911,480,70
48.943,480,70
48.977,480,70
49.008,480,70
49.055,480,70
49.088,480,70
49.12,480,70
49.151,480,70
49.185,480,70
49.217,480,70
49.248,480,70
49.279,480,70
49.311,480,70
49.343,480,70
49.376,480,70
49.424,480,70
49.457,480,70
49.488,480,70
49.519,480,70
49.553,480,70
49.584,480,70
49.615,480,70
49.647,480,70
49.679,480,70
49.712,480,70
49.743,480,70
49.777,480,70
49.823,480,70
49.855,480,70
49.888,480,70
49.92,480,70
49.951,480,70
49.983,480,70
50.016,480,70
50.047,480,70
50.079,480,70
50.111,480,70
50.143,480,70
50.176,480,70
50.208,480,70
50.256,480,70
50.287,480,70
50.319,480,70
50.351,480,70
50.382,480,70
50.415,480,70
50.448,480,70
50.479,480,70
50.511,480,70
50.544,480,70
50.575,480,70
50.624,480,70
50.655,480,70
50.686,480,70
50.719,480,70
50.752,480,70
50.783,480,70
50.816,480,70
50.847,480,70
50.879,480,70
50.911,480,70
50.943,480,70
50.976,480,70
51.008,480,70
51.055,480,70
51.089,480,70
51.119,480,70
51.152,480,70
51.183,480,70
51.215,480,70
51.247,480,70
51.28,480,70
51.312,480,70
51.342,480,70
51.375,480,70
51.407,480,70
51.457,480,70
51.489,480,70
51.52,480,70
51.551,480,70
51.583,480,70
51.616,480,70
51.647,480,70
51.68,480,70
51.711,480,70
51.744,480,70
51.775,480,70
51.807,480,70
51.855,480,70
51.888,480,70
51.92,480,70
51.952,480,70
51.982,480,70
52.015,480,70
52.047,480,70
52.079,480,70
52.111,480,70
52.144,480,70
52.176,480,70
52.208,480,70
52.256,480,70
52.289,480,70
52.319,480,70
52.352,480,70
52.384,480,70
52.417,480,70
52.448,480,70
52.48,480,70
52.512,480,70
52.544,480,70
52.576,480,70
52.608,480,70
52.655,480,70
52.687,480,70
52.719,480,70
52.752,480,70
52.783,480,70
52.816,480,70
52.847,480,70
52.879,480,70
52.912,480,70
52.944,480,70
52.976,480,70
53.007,480,70
53.056,480,70
53.087,480,70
53.12,480,70
53.151,480,70
53.184,480,70
53.215,480,70
53.248,480,70
53.28,480,70
53.312,480,70
53.344,480,70
53.375,480,70
53.408,480,70
53.456,480,70
53.488,480,70
53.519,480,70
53.552,480,70
53.583,480,70
53.616,480,70
53.648,480,70
53.68,480,70
53.711,480,70
53.744,480,70
53.775,480,70
53.807,480,70
53.856,480,70
53.886,480,70
53.919,480,70
53.951,570,70
53.983,570,70
54.017,570,70
54.047,570,70
54.079,570,70
54.112,570,70
54.144,570,70
54.176,570,70
54.206,570,70
54.239,570,70
54.289,570,70
54.319,570,70
54.353,570,70
54.383,570,70
54.415,570,70
54.447,570,70
54.479,570,70
54.513,570,70
54.544,570,70
54.576,570,70
54.608,570,70
54.656,570,70
54.688,570,70
54.718,480,70
54.751,480,70
54.784,480,70
54.816,480,70
54.849,480,70
54.88,480,70
54.912,570,70
54.944,570,70
54.976,570,70
55.007,570,70
55.055,570,70
55.087,570,70
