elapsed_time,servo_val,motor_speed
40.181,570,0
40.213,570,0
40.246,570,0
40.278,570,0
40.309,570,0
40.342,570,0
40.39,570,0
40.421,570,0
40.454,570,0
40.486,570,0
40.518,570,0
40.549,570,0
40.581,570,0
40.614,570,0
40.646,570,0
40.678,570,0
40.709,570,0
40.756,570,0
40.79,570,0
40.821,570,0
40.854,570,0
40.886,570,0
40.917,570,0
40.95,570,0
40.982,570,0
41.014,570,0
41.046,570,0
41.078,570,0
41.11,570,0
41.141,570,0
41.189,570,0
41.221,570,0
41.254,570,0
41.286,570,0
41.316,570,0
41.35,570,0
41.38,570,0
41.414,570,0
41.446,570,0
41.478,570,0
41.51,570,0
41.541,570,0
41.591,570,0
41.621,570,0
41.655,570,0
41.686,570,0
41.718,570,0
41.749,570,0
41.781,570,0
41.814,570,0
41.844,570,0
41.877,570,0
41.909,570,0
41.942,570,0
41.99,570,0
42.022,570,0
42.054,570,0
42.086,570,0
42.118,570,0
42.15,570,0
42.181,570,0
42.213,570,0
42.245,570,0
42.277,570,0
42.31,570,0
42.343,570,0
42.39,570,0
42.422,570,0
42.453,570,0
42.485,570,0
42.517,570,0
42.55,570,0
42.582,570,0
42.613,570,0
42.645,570,0
42.677,570,0
42.709,570,0
42.742,570,0
42.79,570,0
42.821,570,0
42.854,570,0
42.885,570,0
42.917,570,0
42.95,570,0
42.982,570,0
43.013,570,0
43.047,570,0
43.078,570,0
43.111,570,0
43.142,570,0
43.191,570,0
43.222,570,0
43.253,570,0
43.285,570,0
43.317,570,0
43.35,570,0
43.381,570,0
43.414,570,0
43.446,570,0
43.477,570,0
43.51,570,0
43.541,570,0
43.59,570,0
43.622,570,0
43.653,570,0
43.685,570,0
43.717,570,0
43.749,570,0
43.782,570,0
43.814,570,0
43.845,570,0
43.877,570,0
43.91,570,0
43.941,570,0
43.99,570,0
44.021,570,0
44.054,570,0
44.084,570,0
44.117,570,0
44.149,570,0
44.181,570,0
44.214,570,0
44.246,570,0
44.277,570,0
44.31,570,0
44.342,570,0
44.375,570,0
44.421,570,0
44.453,570,0
44.486,570,0
44.518,570,0
44.549,570,0
44.582,570,0
44.614,570,0
44.646,570,0
44.678,570,0
44.71,570,0
44.742,570,0
44.79,570,0
44.822,570,0
44.853,570,0
44.885,570,0
44.918,570,0
44.95,570,0
44.982,570,0
45.013,570,0
45.045,570,0
45.078,570,0
45.11,570,0
45.141,570,0
45.173,570,0
45.222,570,0
45.254,570,0
45.286,570,0
45.318,570,0
45.35,570,0
45.382,570,0
45.414,570,0
45.444,570,0
45.477,570,0
45.509,570,0
45.541,570,0
45.573,570,0
45.622,570,0
45.654,570,0
45.686,570,0
45.717,570,0
45.749,570,0
45.782,570,0
45.813,570,0
45.846,570,0
45.879,570,0
45.909,570,0
45.941,570,0
45.99,570,0
46.021,570,0
46.053,570,0
46.086,570,0
46.118,570,0
46.15,570,0
46.182,570,0
46.214,570,0
